mean,std
0.9929974999999999,0.0008799822441390497
0.9700475000000001,0.001168168973222621
0.9475724999999998,0.0014647077353520032
0.9248799999999998,0.0013140966478916156
0.9018287499999998,0.0015899739581200732
0.8781362500000001,0.0016606752203546583
0.8538374999999999,0.0019142965418137306
0.82926375,0.0021095686022265287
0.8035825,0.0025099315229702985
0.7777462500000002,0.0023237533620201604
0.74944875,0.002672609621231649
0.72044625,0.003240623734329545
0.6889062500000002,0.003456170885170466
0.6569899999999999,0.0038004802328126795
0.6211924999999998,0.004432071327268997
0.5828837500000001,0.005086939619014561
0.53715375,0.006771305611733974
0.4869562499999999,0.008101646726900651
0.4267725,0.01150876540946074
0.35814375,0.014060820733068892
0.28578499999999996,0.01789090271618512
0.19789750000000006,0.029147364696486714
0.09355374999999999,0.03979246652555607
0.03315375,0.018349028031138324
0.01340875,0.006100073129684595
0.00716625,0.0023501366316663382
0.00445875,0.0014151032426999806
0.0031674999999999997,0.0008559023016676612
0.00247625,0.0006201549705517162
0.0020512499999999997,0.0005769247676257278
0.00177625,0.00039023030059184285
0.0015087499999999995,0.0003821219537006478
0.0013087499999999996,0.0003033433491936159
0.0011200000000000001,0.00024743686063317244
0.0009525000000000001,0.00018773318832854247
0.0008087500000000001,0.00013044994250669488
0.00070125,0.00013450720240938772
0.000635,0.00010851267207105352
0.0005937500000000001,9.078649403958719e-05
0.0005225000000000001,9.417404100918682e-05
0.00048500000000000013,8.888194417315588e-05
0.0004312500000000001,6.931585316505886e-05
0.0003862500000000001,5.6166604846652436e-05
0.000335,7.044501401802686e-05
0.0002975000000000001,7.022285952594069e-05
0.00026875000000000005,4.4633927678392814e-05
0.0002475000000000001,3.051638903933426e-05
0.00020625000000000005,5.962120008855911e-05
0.00013375000000000005,3.189337705543268e-05
0.0,0.0
