mean,std
0.9932549999999998,0.0009746666096671256
0.9699825,0.001024088008913299
0.9463724999999998,0.011945514063865152
0.9102724999999999,0.06325078650696764
0.8858862499999998,0.06300628712428229
0.8464562500000001,0.09379930099519665
0.8094762500000001,0.10568102463161255
0.7711950000000001,0.11512471948934339
0.72984375,0.10638004449701786
0.6531887499999999,0.13927582513554712
0.5731587499999999,0.15431630954694162
0.5413275,0.155676402936508
0.46260125,0.14877315649063677
0.39609500000000003,0.12540249464225184
0.34718,0.11082430819770545
0.30052999999999996,0.0894604314068516
0.25481875000000004,0.08260489047076752
0.18490749999999997,0.057444439515500545
0.13047375,0.04537776952636059
0.09077750000000001,0.02904096557020789
0.07859875000000001,0.028395891510700978
0.0818975,0.032295410761437916
0.07310749999999999,0.030255469650131032
0.06926624999999999,0.02585584831691855
0.06392,0.023066551270183415
0.053736250000000006,0.01561914785407642
0.0439575,0.011037580973655415
0.011363749999999999,0.012298146392343036
0.0027762499999999996,0.00082049813375778
0.0025724999999999997,0.0006498028547182599
0.0026025,0.0007770899240113721
0.0023924999999999997,0.0006512056126908
0.0021674999999999997,0.0006374313688547183
0.0022137499999999996,0.0006833499743908681
0.0018674999999999998,0.0006074588463426967
0.0014175000000000001,0.0005342108666060623
0.00077375,0.0001720237992255723
0.0006950000000000001,0.00013148193792304703
0.00065375,0.00012729763352081609
0.0006499999999999999,0.00010458250331675945
0.00060125,0.00011137633276419188
0.00058875,0.00013263554387870545
0.0005037500000000001,0.00012431688340688082
0.0003375,6.959705453537528e-05
0.00031875,6.702378309227256e-05
0.0003000000000000001,6.123724356957946e-05
0.00027250000000000006,4.802343178074637e-05
0.00021500000000000005,5.6124860801609124e-05
0.00017125000000000002,6.0350538522866555e-05
0.0,0.0
