mean,std
1.0,0.0
0.9746458750000001,0.0002759079046982914
0.9449723750000001,0.00048408836680403433
0.9118656250000001,0.0006850829671470435
0.8752401249999998,0.0008391128034269264
0.8347846250000001,0.0010207638913455972
0.7902082500000001,0.0014446822963890679
0.7398791250000001,0.0018286949367991943
0.6795223749999999,0.002324928960608254
0.6167616250000001,0.0028371587102019873
0.528243125,0.004651430685485383
0.420629875,0.005594932387605324
0.312886,0.007754462682868494
0.1170655,0.02351500798160613
0.0019976250000000003,0.0006798545225818536
0.001489375,0.00047389798150551345
0.000982125,0.0003058300947830347
0.000666625,0.00014588153370115084
0.00040987500000000003,7.17916908492898e-05
0.00025,4.0620192023179794e-05
0.000128375,1.5597976631601935e-05
0.00012637500000000002,1.3907619314605932e-05
0.00012175,1.6547280743372915e-05
0.00011462499999999997,1.3584803090218127e-05
0.00011062499999999999,1.5142551799482146e-05
0.00010175,1.262685629917439e-05
9.700000000000003e-05,1.2389511693363868e-05
8.562500000000001e-05,1.0514127400787956e-05
7.549999999999999e-05,9.17196816392207e-06
5.4250000000000004e-05,6.42748006609122e-06
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
1.25e-05,0.0
0.0,0.0
