mean,std
0.9974739999999999,0.00017805090564218103
0.9971734999999999,0.00019957204213015464
0.9967815,0.00018297438345297797
0.996372625,0.00022113835459955866
0.9958552499999999,0.00021714180274650277
0.9953133750000001,0.00024266910984919595
0.9947040000000003,0.0002705889410157
0.993993625,0.00032180397274583333
0.9931420000000003,0.00030705007734895413
0.9922901249999999,0.00028920848340773366
0.9912287500000001,0.00033154232384418437
0.9899964999999998,0.0003690362448324066
0.9886775,0.00042966556762207865
0.9871115000000001,0.0004127979227176446
0.985388375,0.0004459619343340923
0.9833543750000001,0.00043478218325386807
0.981022625,0.0005139725643212861
0.97837975,0.0005236672965729283
0.9753187500000001,0.0005504813234797342
0.9718338750000001,0.0006236818474791466
0.9678737500000001,0.0006592242126166218
0.963211125,0.0006287783169567847
0.9579285000000002,0.0006645112865858621
0.9516248749999999,0.0007740447641286627
0.9443818750000003,0.0009240744947648963
0.9363081249999999,0.0008682316349195097
0.9263984999999999,0.001045414511091179
0.9150824999999999,0.0010820510038810638
0.901689625,0.0010342449767221508
0.885756375,0.001219495919171114
0.8667102500000001,0.0014478511879678778
0.84461525,0.0015314500685624766
0.817652625,0.0014662423220174012
0.7851347499999997,0.0015646890465840166
0.7457258750000001,0.001619468715929702
0.6974170000000001,0.0022652990420692744
0.637314875,0.0024782716350059426
0.5622428749999999,0.0032774429128323516
0.46610675,0.004586030561662232
0.34444612500000005,0.0065947357545147346
0.17894749999999998,0.011950774425743297
0.012733875,0.006271878779271407
0.00216175,0.0006622400905260871
0.000887125,0.00018997084480256436
0.000492,0.00013400699608602528
0.00030212499999999993,5.6431789578215577e-05
0.00019837499999999998,3.008607443652295e-05
0.00012662500000000003,2.0589363151880145e-05
7.85e-05,1.0618380290797653e-05
1.25e-05,0.0
