mean,std
0.9974787499999997,0.0006002746767105818
0.9967308919229297,0.0006343599149263844
0.995780557727391,0.0007373251159380115
0.994437491678871,0.000933786761003103
0.9932775282428203,0.0009756142491890294
0.9912444320712694,0.0013070557040991129
0.9889816265489246,0.0014097706591566668
0.9869495479731699,0.0013724447494359987
0.9830923214819243,0.001810411463849171
0.9780462410044403,0.002038774979254557
0.9730166457286432,0.0023959116723740836
0.9676696212731666,0.0024668481240642534
0.9610759807978811,0.0028918081890507777
0.9508914596801634,0.004795029007015326
0.9328626421697288,0.006362744409908588
0.9141066282420748,0.01025747486253431
0.8933760207869338,0.014470676617982388
0.8704708133971293,0.04001362644207872
0.8466574476491506,0.04149803748880965
0.8238628011433238,0.021041318583022234
0.7467243928194297,0.0726205742598581
0.6642738407699036,0.06684427728734824
0.5632320254025857,0.0664748332168877
0.48806595995288576,0.037283343536507425
0.39440960313571777,0.054193674371822445
0.2843914263842817,0.0405210945893098
0.16210330138445156,0.04912229350032314
0.05424832962138084,0.02925076317031579
0.036287547389909594,0.015750637320456052
0.037973055725658296,0.016101600578346007
0.03484692233322591,0.015395994199118593
0.03544062606328683,0.015474067685635957
0.030893371757925073,0.017452351776990293
0.02458859548411787,0.013455590580540234
0.016378113515720702,0.011204307669287476
0.0059098862642169726,0.001731637117945133
0.005788977861516722,0.0017348994586979167
0.005913265306122449,0.0016054737040026735
0.00638641425389755,0.0017998367300673496
0.0063012859767299445,0.0017669709538329444
0.006027210884353739,0.001966963013319176
0.005263963274674829,0.0014487896408317826
0.005310586176727908,0.0015857257066423417
0.005785714285714286,0.0014720426695552184
0.006034271725826193,0.001579421711979812
0.00706422018348624,0.0014470358610790188
0.008285714285714283,0.002232246353285766
0.011559633027522935,0.002755010551573139
0.02097560975609756,0.005196896525039637
0.06793785682916118,0.02390584136496456
