mean,std
0.9974722500000002,0.00019363770939566485
0.97620075,0.00020564547770374252
0.9549493749999999,0.0002441655112316219
0.932355,0.011284985323428642
0.9051043750000001,0.027186347985650353
0.8660892500000001,0.05997263506227236
0.8368424999999999,0.07451084950361257
0.798293125,0.11016931112461344
0.7209505,0.14226563856172367
0.705840625,0.13531243398814788
0.639097375,0.13528326589852818
0.574152,0.14898010434198924
0.5094302500000001,0.15803640140585493
0.47727700000000006,0.15519900830989547
0.397082125,0.14626131126402456
0.36041662499999993,0.13472208862199203
0.32471825000000004,0.11620598261304146
0.26497649999999995,0.09255432650070984
0.217584125,0.08306293137312742
0.19239075,0.08346520810755521
0.1501865,0.06607600875790698
0.134945375,0.0518584597924666
0.132637125,0.05551020766081563
0.1109545,0.047277220714631696
0.10118612500000002,0.043000226085706514
0.077331875,0.027031802241468752
0.061961125,0.002531721804795108
0.008614624999999999,0.00741792024740594
0.0025886249999999998,0.000923383883807271
0.00252425,0.0010231504960170816
0.0023610000000000003,0.0007423385346322795
0.002161125,0.000682213527332169
0.002015125,0.000800720954437312
0.0017477500000000004,0.0007703497176607518
0.0013301249999999997,0.0007555794444497547
0.00016562499999999997,3.104306484546911e-05
0.0001585,2.9784643694360348e-05
0.00015550000000000004,3.1340867888429636e-05
0.000147,3.0979832149319344e-05
0.000141625,2.4815254884848554e-05
0.000131125,2.2184947036222554e-05
9.625e-05,1.8833148966649208e-05
5.937500000000001e-05,8.727650027355586e-06
5.8875e-05,8.713315958921722e-06
5.7e-05,8.717797887081346e-06
5e-05,9.185586535436918e-06
3.2875e-05,6.532371315226957e-06
3.0125000000000004e-05,6.6367819762291414e-06
2.475e-05,1.7500000000000002e-06
0.0,0.0
