mean,std
0.9975125000000001,0.000541842920042336
0.9966326400408319,0.0006346460305099334
0.995888715142038,0.0007395315605725181
0.9921102383171347,0.017375120515186863
0.9845188512317954,0.05580250974190284
0.9726586859688195,0.06308204071058186
0.9482765987751036,0.09247130821847534
0.9191805191017788,0.13090538592513937
0.9029309829698237,0.14073479985232554
0.8782131373449702,0.1564864346895824
0.844100188442211,0.18024774377125957
0.7861724415793715,0.19095988543203854
0.7478745240854162,0.21123355205403363
0.6631966655324942,0.21218362728046958
0.5956237970253718,0.19120809586141585
0.5798883285302593,0.1754854699474424
0.5281811432813661,0.1707920421622534
0.44178755980861245,0.17214919654798946
0.371935993678388,0.13964338339339671
0.2987627603103308,0.10870115189597884
0.2794699049630412,0.10626937246587617
0.26630358705161855,0.11824637507388606
0.23141301882513043,0.09398753895815051
0.23571967020023557,0.08679014735210765
0.18681528662420382,0.07628814958583577
0.1631462107680531,0.053928409156464775
0.1289164004259851,0.02213724570048392
0.05078229398663697,0.03612564875735646
0.02307086614173228,0.008250083678931994
0.02297917942437232,0.008037033790583795
0.024402191427650665,0.009177485876335729
0.023613473970738347,0.00949625607065741
0.023699567723342935,0.011153693555503113
0.020229621125143513,0.010493434189437262
0.014405879951000409,0.0084024894504316
0.004654418197725285,0.0020438763605177728
0.004168629298162977,0.0008618075583387653
0.0042704081632653065,0.000914547042645244
0.004688195991091313,0.0011550734915403745
0.004666258420085731,0.001098107417828888
0.004829931972789115,0.0013382527600616326
0.004276970160673297,0.0017483915054579714
0.0032808398950131224,0.0005720339820919519
0.003816326530612245,0.0007304298027825828
0.004161566707466341,0.0008301505487301428
0.004785932721712538,0.0009586802348267421
0.00426530612244898,0.0005840444090307828
0.006177370030581042,0.0007465783251213277
0.008719512195121952,0.0030187545840211134
0.0,0.0
