mean,std
1.0,0.0
0.007032027561566927,0.001767052417774105
0.003457127964555642,0.0005600168204724717
0.002411130342164825,0.00044032081115610736
0.0018020960936436642,0.00024051060417706966
0.0013335189309576839,0.000158929988599021
0.0012790200826093149,0.00017900888583808548
0.0011125692621755613,0.00018747876421565146
0.0007992231849417388,0.00010214217456810087
0.0007364875210534376,9.36263405065714e-05
0.0007364949748743718,0.00010102867529187706
0.000717163577759871,8.641261317295413e-05
0.000698559841085913,7.245842949259821e-05
0.0006992174208914595,7.94143587409582e-05
0.0006824146981627299,0.00010351845639719362
0.0006394092219020172,0.00010307567671343293
0.0005252412769116554,0.00010839600408647989
0.00019138755980861253,8.131516293641283e-20
0.00019755037534571317,2.710505431213761e-20
0.00020416496529195597,5.421010862427522e-20
0.00021119324181626196,8.131516293641283e-20
0.00021872265966754154,2.710505431213761e-20
0.00022680880018144698,5.421010862427522e-20
0.0002355712603062426,2.710505431213761e-20
0.00024497795198432146,5.421010862427522e-20
0.0002551671344730799,5.421010862427522e-20
0.00026624068157614486,0.0
0.00027839643652561235,1.0842021724855044e-19
0.00029163021289005544,0.0
0.00030618493570116345,5.421010862427522e-20
0.0003222687721559781,0.0
0.00034025178632187796,2.168404344971009e-19
0.0003602305475504322,5.421010862427522e-20
0.0003827018752391885,1.6263032587282567e-19
0.00040832993058391193,1.0842021724855044e-19
0.00043744531933508307,5.421010862427522e-20
0.00047103155911446063,5.421010862427522e-20
0.0005102040816326531,0.0
0.0005567928730512247,2.168404344971009e-19
0.0006123698714023269,1.0842021724855044e-19
0.0006802721088435375,1.0842021724855044e-19
0.0007651109410864575,0.0
0.0008748906386701661,1.0842021724855044e-19
0.0010204081632653062,0.0
0.0012239902080783355,2.168404344971009e-19
0.0015290519877675845,4.336808689942018e-19
0.0020408163265306124,0.0
0.003058103975535169,8.673617379884035e-19
0.006097560975609756,0.0
0.0,0.0
