mean,std
0.7964775000000002,0.00578647075081176
0.7244549999999998,0.008220886509373545
0.6403137500000001,0.011204540025699405
0.52465125,0.016311233619426213
0.3841687500000001,0.026960024660365203
0.14123750000000002,0.05951618083555093
0.02091625,0.010083294584980645
0.008212500000000001,0.002569198561808721
0.005044999999999999,0.0010669055722040259
0.0040437500000000005,0.0012603787873095929
0.0030499999999999998,0.0006354132513569417
0.00243,0.0004698137929009748
0.0019812499999999995,0.0004101733627382451
0.00160875,0.0003272303279037565
0.0013024999999999998,0.0002405592442621983
0.0010487500000000002,0.00016383585535529148
0.0009100000000000001,0.00013119641763401923
0.0008475000000000002,0.00012572290960680157
0.0007887500000000002,0.00010561575403319334
0.0007787500000000001,0.0001248186184028649
0.0007224999999999999,9.283722313813571e-05
0.00068,9.572094859538323e-05
0.00063,8.085480814398115e-05
0.0005825,9.051933495115838e-05
0.00055125,8.309444927310127e-05
0.0005100000000000001,7.219764539096825e-05
0.0004800000000000002,8.426149773176359e-05
0.0004237500000000001,6.347981962797312e-05
0.00037875000000000007,4.491311055805421e-05
0.00028875000000000005,6.298561343672062e-05
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.00025000000000000006,5.421010862427522e-20
0.0002462500000000001,2.1323402636539973e-05
0.00022500000000000005,5e-05
0.00014625000000000003,4.695409992748237e-05
0.00012500000000000003,2.710505431213761e-20
0.00012500000000000003,2.710505431213761e-20
0.00012500000000000003,2.710505431213761e-20
0.00012500000000000003,2.710505431213761e-20
0.00012500000000000003,2.710505431213761e-20
0.00012500000000000003,2.710505431213761e-20
0.0,0.0
