mean,std
0.8008475,0.007167212236985873
0.72874375,0.010032063829915555
0.639525,0.015805102024346436
0.5297062499999999,0.015186850551957768
0.4060350000000001,0.024460913208627352
0.265925,0.03953194119949083
0.10556750000000001,0.03235375470868876
0.014057500000000002,0.005939208175337854
0.011356249999999998,0.004652632823198065
0.010162500000000001,0.00366087848063822
0.008991250000000001,0.003224915454318144
0.008964999999999999,0.0033769475862085864
0.0077225,0.003461781513902921
0.0069250000000000015,0.003200341778623028
0.0054662500000000015,0.002178291690178338
0.00239625,0.001112156548108224
0.0016924999999999998,0.00048651181897257126
0.0015962499999999998,0.00042347336102758576
0.00161875,0.0004744651594163685
0.0014874999999999997,0.000378937659780603
0.0014624999999999996,0.0003300094695611021
0.00139125,0.00033803429929520464
0.0013224999999999995,0.0003016517031279618
0.0013287499999999996,0.00034399082473228845
0.0012712499999999998,0.00034733584252132684
0.001155,0.00029161189962002577
0.00111625,0.0002659035304391425
0.0009862500000000001,0.0002755080534213111
0.0008487500000000001,0.00021454530407352194
0.0008137500000000001,0.00016723393046867013
0.0007987500000000002,0.00016478679407039875
0.0007687500000000001,0.00014829763147130838
0.0007462500000000001,0.00015557855732715867
0.0007737500000000001,0.00022960223757620483
0.0007162500000000001,0.00015497479633798524
0.0007337500000000001,0.00016168545852982577
0.00068875,0.00018070608041789848
0.0006775,0.00013713588151902478
0.00065625,0.0001482976314713084
0.00062,0.00013336978668349142
0.0005974999999999999,0.00016824461358391242
0.0005825,0.00015433324334050653
0.0005812500000000001,0.00014183507147387775
0.00057625,0.00012486868102130333
0.0005837500000000001,0.00013235251225420696
0.0006025000000000002,0.00016044858989720042
0.0005812500000000001,0.00014724023736737183
0.0005712500000000001,0.0001460468674775327
0.0005625000000000002,0.00012437342963832752
0.0005637500000000001,0.00012561722612762947
